Gene Name,Gene Id,P‑Value SKATO,P‑Value Burden,P‑Value SKAT,BETA Burden,Burden Set,Chrom : Position,Chrom,Position,Details
RGPD1,ENSG00000187627,0.168473827361346,0.488001706528972,0.103347310787716,0.0368598317223683,pLoF,2086913661,2,86913661,
GPX5,ENSG00000224586,0.168479911384994,0.163570725436476,0.129239031644086,0.10724150193813,pLoF,6028525974,6,28525974,
SEMA4G,ENSG00000095539,0.168640760590343,0.530608823603259,0.0953729174917285,0.0317350681791882,pLoF,10100972836,10,100972836,
AASS,ENSG00000008311,0.168747933413343,0.461879729166543,0.0967513852760948,0.0398910304338803,pLoF,7122076458,7,122076458,
C17orf78,ENSG00000278505,0.169304217931853,0.370975568213835,0.105504482452325,0.0521710513201433,pLoF,17037376033,17,37376033,
GPR150,ENSG00000178015,0.16978428790965,0.35869548884531,0.137803897838382,-0.0199704141447313,pLoF,5095620219,5,95620219,
TMEM212,ENSG00000186329,0.169929322973067,0.490119150338704,0.0976210251736725,0.0365739646606812,pLoF,3171843306,3,171843306,
TARS1,ENSG00000113407,0.17009523371006,0.442799929213423,0.0971384783756967,0.0424432626524024,pLoF,5033440979,5,33440979,
CCZ1,ENSG00000122674,0.170130987777697,0.278835794619621,0.103281350562968,0.0715032749491598,pLoF,7005900160,7,5900160,
GSTM4,ENSG00000168765,0.17034035701196,0.169712342178301,0.15829901848785,0.0290569276629086,pLoF,1109651998,1,109651998,
PPP1R3D,ENSG00000132825,0.170392089807033,0.150359666188411,0.17019015077491,-0.0276459362051863,pLoF,20059938938,20,59938938,
ECHDC2,ENSG00000121310,0.170450784959758,0.127533648099026,0.230434534541205,-0.0256492583252406,pLoF,1052892721,1,52892721,
FASTKD3,ENSG00000124279,0.170491568095361,0.338028641458938,0.0985545554417019,0.0358400815611519,pLoF,5007859408,5,7859408,
SMC4,ENSG00000113810,0.170832598462354,0.125116014792077,0.12008866068945,0.0427238329942144,pLoF,3160400694,3,160400694,
PKHD1L1,ENSG00000205038,0.171142936314875,0.673383921056223,0.0971324805980323,0.00613177999109589,pLoF,8109362503,8,109362503,
HAUS1,ENSG00000152240,0.171884313889282,0.10745841243463,0.189690138490948,0.0562019056762555,pLoF,18046104327,18,46104327,
SOX30,ENSG00000039600,0.172690759715114,0.549288702998457,0.123665378477898,0.0254785804364648,pLoF,5157626267,5,157626267,
KRT17,ENSG00000128422,0.173041745304728,0.477252102536944,0.104351506924585,0.0377893721769899,pLoF,17041619438,17,41619438,
AGL,ENSG00000162688,0.173303871682499,0.131570021849165,0.11904907915866,0.0424680676771073,pLoF,1099850997,1,99850997,
TRANK1,ENSG00000168016,0.173422568690767,0.478276911630287,0.0945308707094918,0.0187561333303799,pLoF,3036828227,3,36828227,
PLA2G4B,ENSG00000243708,0.173631751492246,0.100599977388091,0.966293933321524,-0.0405121606678144,pLoF,15041834609,15,41834609,
PEPD,ENSG00000124299,0.173715345290623,0.492336284906011,0.101942527702829,0.0363459075630667,pLoF,19033387248,19,33387248,
CCDC116,ENSG00000161180,0.173811811152873,0.428444669329693,0.105036139930162,0.0439564076397928,pLoF,22021628278,22,21628278,
ERAP1,ENSG00000164307,0.173866666568855,0.159285854242169,0.125568274229189,0.0243347514384987,pLoF,5096757391,5,96757391,
ZDHHC24,ENSG00000174165,0.174069711404555,0.299961933033282,0.105968049616362,0.0681770251372419,pLoF,11066530780,11,66530780,
ZNF683,ENSG00000176083,0.174240239662151,0.391326582424561,0.105013479787599,0.0492509702227729,pLoF,1026361512,1,26361512,
SERPINA10,ENSG00000140093,0.174432544086771,0.117293890412024,0.37564823809769,-0.0198323558760774,pLoF,14094275462,14,94275462,
UGGT2,ENSG00000102595,0.174457894744249,0.298606654785173,0.114917770851238,-0.0186050907935761,pLoF,13095801705,13,95801705,
FCN3,ENSG00000142748,0.1745076730359,0.149828316486293,0.173031009471978,-0.0316583507186396,pLoF,1027364111,1,27364111,
PPWD1,ENSG00000113593,0.174572980605577,0.500849688121601,0.104212733130085,0.0349139648542131,pLoF,5065563197,5,65563197,
SKOR1,ENSG00000188779,0.174653791383701,0.142000906348412,0.180182401124369,-0.0318977805330791,pLoF,15067819604,15,67819604,
UBASH3A,ENSG00000160185,0.174832325832881,0.567316307029327,0.100326073292614,0.0285951149994892,pLoF,21042403911,21,42403911,
NT5C1B-RDH14,ENSG00000250741,0.174962793118173,0.509794433510317,0.102416736858379,0.0340511772257537,pLoF,2018555797,2,18555797,
ZDHHC11B,ENSG00000206077,0.175346621869008,0.355012854252334,0.112038132520591,0.0514844704464857,pLoF,5000716697,5,716697,
IGSF10,ENSG00000152580,0.175439212908563,0.112065128366897,0.210816127243686,-0.0251252544069656,pLoF,3151430168,3,151430168,
CCDC153,ENSG00000248712,0.175504154954329,0.129318275901181,0.119427117818175,0.0528427769092739,pLoF,11119185396,11,119185396,
FAM83E,ENSG00000105523,0.175528189323915,0.53206421006327,0.101107851230878,0.0318248522779009,pLoF,19048596640,19,48596640,
ZNF383,ENSG00000188283,0.176069162436196,0.400988905923343,0.102846508311585,0.0482529035671865,pLoF,19037230369,19,37230369,
SLC6A19,ENSG00000174358,0.17683863635582,0.378208381111241,0.101538860724585,0.0320444343429115,pLoF,5001201558,5,1201558,
OVCA2,ENSG00000262664,0.177448416499879,0.537660243584514,0.102709159918764,0.0313707617795474,pLoF,17002037022,17,2037022,
CPNE1,ENSG00000214078,0.177474625788522,0.4079901724907,0.127058352198273,-0.0223008235550276,pLoF,20035621044,20,35621044,
PFKFB1,ENSG00000158571,0.177719350645268,0.203927192391036,0.109269457887104,0.0508029618052341,pLoF,23054928526,X,54928526,
PFKFB4,ENSG00000114268,0.177775676403322,0.490173666758896,0.106484160164482,0.03647182110268,pLoF,3048519704,3,48519704,
FBXO15,ENSG00000141665,0.17810222495715,0.47801968503404,0.107577517039899,0.0379427449161144,pLoF,18074073379,18,74073379,
KIAA1755,ENSG00000149633,0.17824159188295,0.524077322408871,0.101311707593061,0.0329015887310278,pLoF,20038212982,20,38212982,
XRCC2,ENSG00000196584,0.178436250036226,0.338271352040794,0.106665008624916,0.0588776629572544,pLoF,7152648548,7,152648548,
TRPM4,ENSG00000130529,0.178492450187569,0.107789621242769,0.502935393880929,0.0282040936586636,pLoF,19049153211,19,49153211,
ENTPD3,ENSG00000168032,0.178526589529497,0.365046517128117,0.105150763142832,0.0541214142080076,pLoF,3040387989,3,40387989,
NPHS2,ENSG00000116218,0.178716153200794,0.532652361560901,0.10747965418688,0.0321795732540916,pLoF,1179551069,1,179551069,
SLC16A8,ENSG00000100156,0.178807908572367,0.162212768743696,0.18266722366094,-0.0197224775173957,pLoF,22038073713,22,38073713,
LAMB4,ENSG00000091128,0.17900043034415,0.545576778012427,0.0973874304903519,0.0197802453897969,pLoF,7108023979,7,108023979,
RNF207,ENSG00000158286,0.179207128852205,0.52955774822843,0.102484304432032,0.0318886042051424,pLoF,1006206476,1,6206476,
C4orf54,ENSG00000248713,0.179978005519238,0.123137379720477,0.193201965914985,0.0233142114073019,pLoF,4099649150,4,99649150,
DEPDC5,ENSG00000100150,0.180976002777494,0.351241767281421,0.106372632110856,0.0564264377210231,pLoF,22031754825,22,31754825,
NDUFAF2,ENSG00000164182,0.181015114477532,0.17158050122136,0.16605978987429,0.104186043307698,pLoF,5060944894,5,60944894,
LINGO4,ENSG00000213171,0.181476673301448,0.354705590880381,0.111025297886806,0.0554017139953198,pLoF,1151800845,1,151800845,
SH3D21,ENSG00000214193,0.181791025342887,0.360857506401865,0.105565108798976,0.0260969721773346,pLoF,1036303663,1,36303663,
SARM1,ENSG00000004139,0.182057737436381,0.382882341241781,0.106164699723106,0.0511827335943114,pLoF,17028367329,17,28367329,
TECRL,ENSG00000205678,0.18245782708619,0.386928522551181,0.106527721534247,0.0505766332345936,pLoF,4064276986,4,64276986,
SLC17A5,ENSG00000119899,0.182997202438151,0.562042484648996,0.10396201306646,0.0292949399604868,pLoF,6073594997,6,73594997,
OR5AP2,ENSG00000172464,0.183077746005657,0.247125688438326,0.121512153122748,0.0805825631907476,pLoF,11056641478,11,56641478,
SEPTIN14,ENSG00000154997,0.183251726880197,0.343472810339735,0.108771915645045,0.0578364929738486,pLoF,7055795880,7,55795880,
AP1G2,ENSG00000213983,0.183715642898786,0.333084573655824,0.11253403576382,0.0178668708372692,pLoF,14023556659,14,23556659,
NR1I2,ENSG00000144852,0.184009075680366,0.451570380596545,0.109170855729681,0.0411159281287468,pLoF,3119782718,3,119782718,
DUOX2,ENSG00000140279,0.184040249199574,0.114037090805414,0.344050683897094,-0.0243891909496656,pLoF,15045094042,15,45094042,
NT5C1B,ENSG00000185013,0.184892503569855,0.529858837847634,0.108125934119178,0.0320014045809683,pLoF,2018560075,2,18560075,
PAXX,ENSG00000148362,0.185086498761317,0.285989957569079,0.115557649217168,0.0701641744364182,pLoF,9136992440,9,136992440,
SLC22A16,ENSG00000004809,0.18513968451461,0.120798786492604,0.144355720002163,0.0559798864011131,pLoF,6110424776,6,110424776,
PADI3,ENSG00000142619,0.185183316188648,0.566883496030545,0.106589386283765,0.0288869149035985,pLoF,1017244099,1,17244099,
SLC46A3,ENSG00000139508,0.185579976889697,0.132174214959426,0.124134741972739,0.0524147188733392,pLoF,13028700899,13,28700899,
PSG1,ENSG00000231924,0.186791554468936,0.480708152869402,0.117303740820244,0.0148057480432293,pLoF,19042867859,19,42867859,
ABCA9,ENSG00000154258,0.187103596901186,0.484784335139367,0.112347660227183,0.0365691618681225,pLoF,17068975867,17,68975867,
SERPINB7,ENSG00000166396,0.187137251275283,0.549849617433864,0.108280680120437,0.0302584490715975,pLoF,18063782320,18,63782320,
ODAPH,ENSG00000174792,0.187666309673584,0.180065590136535,0.179772365398174,0.0508121961415472,pLoF,4075556017,4,75556017,
TACR3,ENSG00000169836,0.188210169639342,0.219379474381383,0.133623134427365,0.0536653284525678,pLoF,4103589588,4,103589588,
RHBDF1,ENSG00000007384,0.189420361091674,0.390134205978236,0.109458691945699,0.0501283662733717,pLoF,16000053292,16,53292,
C1QTNF8,ENSG00000184471,0.189904319492193,0.217726464610625,0.120932811830699,0.0325001357492586,pLoF,16001093439,16,1093439,
S100Z,ENSG00000171643,0.189935532121762,0.152479778781095,0.2919864707041,0.0363909682033091,pLoF,5076875295,5,76875295,
EML2,ENSG00000125746,0.189958951404274,0.57422212744452,0.108507481120586,0.0279566068235219,pLoF,19045609645,19,45609645,
HABP2,ENSG00000148702,0.190034652560936,0.23756389933462,0.146840673142876,-0.0196528114293711,pLoF,10113553076,10,113553076,
TMEM243,ENSG00000135185,0.190480253184898,0.338783597640522,0.119936970899086,0.0585838937784774,pLoF,7087193112,7,87193112,
NOSTRIN,ENSG00000163072,0.190567464922733,0.460221566584906,0.110454940634874,0.0396982186413773,pLoF,2168851086,2,168851086,
CLEC2L,ENSG00000236279,0.190621672271868,0.272584177222302,0.119409600233166,0.0743893698528441,pLoF,7139523829,7,139523829,
SPG21,ENSG00000090487,0.191126695774712,0.459367444925268,0.117637814545977,0.0389010402093208,pLoF,15064963565,15,64963565,
SFXN2,ENSG00000156398,0.191270333700772,0.143621162919536,0.333199196110585,0.0283220123929009,pLoF,10102714153,10,102714153,
COL6A2,ENSG00000142173,0.191659952996735,0.647323463773632,0.10720169804899,0.021013859228781,pLoF,21046111426,21,46111426,
ACSM3,ENSG00000005187,0.191849464403625,0.131460643407742,0.132370078991339,0.0691605972760584,pLoF,16020769953,16,20769953,
TPCN2,ENSG00000162341,0.192348551594645,0.624450841368506,0.108065575506202,0.0235949273177823,pLoF,11069048936,11,69048936,
PGC,ENSG00000096088,0.192364339443157,0.143349759623061,0.198737297018866,-0.0414122092194204,pLoF,6041732501,6,41732501,
POT1,ENSG00000128513,0.192483284013422,0.394659930770265,0.116955968938738,0.0490284627787626,pLoF,7124823938,7,124823938,
LRRC40,ENSG00000066557,0.193149223325097,0.430254638757132,0.113912933739122,0.0441151366946926,pLoF,1070145793,1,70145793,
MTMR11,ENSG00000014914,0.193164996594837,0.148348495288301,0.23631541275306,-0.0248721177354051,pLoF,1149923654,1,149923654,
LY6G6F,ENSG00000204424,0.193378111072006,0.327813097202383,0.12446658891072,0.0606805412738272,pLoF,6031701983,6,31701983,
TGM6,ENSG00000166948,0.193927115237772,0.788266187235973,0.122746817985959,-0.00514770509698471,pLoF,20002380859,20,2380859,
SETSIP,ENSG00000230667,0.194038488089981,0.492941898978661,0.129343472340969,0.0359021402094514,pLoF,1092074536,1,92074536,
CYP4F22,ENSG00000171954,0.19433019991337,0.423820646571757,0.122527776520515,0.0447167528723031,pLoF,19015525258,19,15525258,
MGAM,ENSG00000257335,0.194489264277552,0.924284427899899,0.111636777082083,0.00208686183275399,pLoF,7142005481,7,142005481,
NLRP12,ENSG00000142405,0.194578571921927,0.804969508111525,0.110923426329359,0.00577776898866052,pLoF,19053794017,19,53794017,
UGT1A5,ENSG00000240224,0.194839047782943,0.512991630159391,0.112855190477899,0.0340526352587373,pLoF,2233712842,2,233712842,
NARS2,ENSG00000137513,0.194859907293352,0.39236815129922,0.115064719332287,0.0497452538585894,pLoF,11078436582,11,78436582,
NSUN4,ENSG00000117481,0.19523905090516,0.533207331408282,0.11751811842706,0.0321089183066798,pLoF,1046340756,1,46340756,
MYH8,ENSG00000133020,0.195506127849465,0.115850340227238,0.262900853299064,-0.0308466082644362,pLoF,17010390360,17,10390360,
CCT8L2,ENSG00000198445,0.195541255619461,0.212459771585891,0.163061622352746,0.0256931775313522,pLoF,22016590842,22,16590842,
MSS51,ENSG00000166343,0.196069150135889,0.129649535597714,0.422957264584079,0.02566958695977,pLoF,10073424508,10,73424508,
PRAMEF20,ENSG00000204478,0.196510636085606,0.49210079583029,0.117655776844651,0.0357831482904031,pLoF,1013416201,1,13416201,
CDK11A,ENSG00000008128,0.196588919510134,0.120705300630807,0.47373717230243,-0.0398313052891418,pLoF,1001701084,1,1701084,
B4GALNT2,ENSG00000167080,0.196780090160583,0.435553331824775,0.114910320974576,0.0435681229117026,pLoF,17049132967,17,49132967,
EPB42,ENSG00000166947,0.196784433973681,0.504931871176419,0.114085539064975,0.0348407253035147,pLoF,15043192681,15,43192681,
CARMIL2,ENSG00000159753,0.19752209031314,0.460530865248345,0.112564030703775,0.0397203089276373,pLoF,16067645189,16,67645189,
H2BC17,ENSG00000274641,0.197842171122525,0.540683303483984,0.118531992213353,0.0314237001961049,pLoF,6027890306,6,27890306,
DUSP18,ENSG00000167065,0.197926729221493,0.198367562143645,0.183483818566939,0.021718717638947,pLoF,22030663347,22,30663347,
SNX14,ENSG00000135317,0.198113712614851,0.573780590267211,0.11274333474634,0.0277034812821218,pLoF,6085505928,6,85505928,
LRRC43,ENSG00000158113,0.198524136404604,0.420914850421274,0.123216556794954,0.0233517018908061,pLoF,12122182987,12,122182987,
SYDE2,ENSG00000097096,0.198678967498951,0.63192718943466,0.112662216701795,0.0229751972083505,pLoF,1085159771,1,85159771,
NKAPL,ENSG00000189134,0.198742706268123,0.230301098074123,0.131222964998888,0.0851187684869855,pLoF,6028259298,6,28259298,
DNAAF3,ENSG00000167646,0.198938451417652,0.171033059342719,0.119274534986243,0.0597232914643385,pLoF,19055153937,19,55153937,
LY6G6F-LY6G6D,ENSG00000250641,0.199068768607891,0.339340831213691,0.127643348304342,0.0586529475673785,pLoF,6031701983,6,31701983,
EPM2A,ENSG00000112425,0.199461658609984,0.419644319121777,0.122664903942165,0.0453095066606654,pLoF,6145625788,6,145625788,
CDH19,ENSG00000071991,0.199820505238842,0.458156583006911,0.115513264310635,0.0405636984834589,pLoF,18066504719,18,66504719,
CLK1,ENSG00000013441,0.200129266887964,0.340305462860319,0.119087080289137,0.059539988742418,pLoF,2200853254,2,200853254,
FAM205A,ENSG00000205108,0.201096238672733,0.501127163915968,0.117730366375171,0.0341033124963272,pLoF,9034723119,9,34723119,
CNGB1,ENSG00000070729,0.201230801376194,0.709109298670171,0.117969076150027,0.011825243995021,pLoF,16057884045,16,57884045,
TUBB8B,ENSG00000173213,0.201683043732176,0.246900039167732,0.132255336467123,0.0189534315121737,pLoF,18000047455,18,47455,
XDH,ENSG00000158125,0.202100696894435,0.261508016299462,0.125229037349965,0.0260877292632103,pLoF,2031335874,2,31335874,
MAN2B2,ENSG00000013288,0.202926289691218,0.521366182893135,0.116328166875533,0.0329522837976251,pLoF,4006575191,4,6575191,
PRDM2,ENSG00000116731,0.202989276859668,0.17465304903552,0.209217670282822,-0.0223458274548459,pLoF,1013715537,1,13715537,
MATN4,ENSG00000124159,0.20321117839228,0.146030049498327,0.219143643628985,-0.0411073960493234,pLoF,20045293681,20,45293681,
ANTXRL,ENSG00000274209,0.203566212731132,0.443018129269732,0.124917407338109,0.0270372600575542,pLoF,10046287147,10,46287147,
ZNF117,ENSG00000152926,0.204469878615033,0.461417064697965,0.118600655856577,0.0402440713409167,pLoF,7064978038,7,64978038,
SLC22A1,ENSG00000175003,0.204779402255988,0.13183241661441,0.52528387207002,-0.0406875686079393,pLoF,6160121833,6,160121833,
SYNC,ENSG00000162520,0.205485043626548,0.515941085677786,0.133937081127522,0.0338421632186875,pLoF,1032679566,1,32679566,
SPTBN5,ENSG00000137877,0.20555502738131,0.860408924697301,0.11566301637375,-0.00224214389035159,pLoF,15041843525,15,41843525,
AC134669.1,ENSG00000265118,0.205657420422157,0.417256055088282,0.128281463101335,0.0431692117643428,pLoF,17031304192,17,31304192,
POLQ,ENSG00000051341,0.206478741954171,0.574597407281973,0.128610784513671,-0.00707882658063667,pLoF,3121432230,3,121432230,
MAP3K21,ENSG00000143674,0.206504876036319,0.574794060419357,0.11963835464318,0.0278577589353815,pLoF,1233327943,1,233327943,
TMEM129,ENSG00000168936,0.206686704140281,0.454662687941318,0.123735518408663,0.0408868885697495,pLoF,4001711830,4,1711830,
SDE2,ENSG00000143751,0.206931313383512,0.441774961815382,0.129531443471673,0.0422795661727413,pLoF,1225985256,1,225985256,
KIF14,ENSG00000118193,0.207210880719195,0.535294797208993,0.118555771550653,0.0313714007481092,pLoF,1200553302,1,200553302,
PCDHGB6,ENSG00000253305,0.207324341522277,0.422047492156754,0.126656202128604,0.0262793101779485,pLoF,5141403204,5,141403204,
TSSK4,ENSG00000139908,0.207651373954032,0.428961891934776,0.132251955348628,0.0441395224300588,pLoF,14024205872,14,24205872,
MCMDC2,ENSG00000178460,0.207991701421829,0.424860157581073,0.13147407829297,0.0233568843400937,pLoF,8066874097,8,66874097,
EVI2A,ENSG00000126860,0.208437074995274,0.421870030946919,0.129914446030906,0.042595396178868,pLoF,17031318190,17,31318190,
SELENOV,ENSG00000186838,0.208441276622521,0.402143683880156,0.127892066238389,0.048233548942083,pLoF,19039515182,19,39515182,
OBI1,ENSG00000152193,0.208901001881348,0.499485637863484,0.119468334987985,0.0358164263452268,pLoF,13078615527,13,78615527,
ZNF154,ENSG00000179909,0.209009169832699,0.455436928719432,0.125333539676017,0.0404870576691132,pLoF,19057701543,19,57701543,
SFI1,ENSG00000198089,0.209082076077746,0.415789958144672,0.124629237259614,0.0159301353369868,pLoF,22031508254,22,31508254,
IGFL4,ENSG00000204869,0.20912870286295,0.192253584279962,0.169865360712667,0.0968180103989516,pLoF,19046039845,19,46039845,
CYP3A4,ENSG00000160868,0.209208479438654,0.560237635515693,0.126520154358556,0.0190633971716196,pLoF,7099758087,7,99758087,
GOLM1,ENSG00000135052,0.209555544272453,0.350882853846518,0.125395875727402,0.0577217995101987,pLoF,9086021860,9,86021860,
RPAP2,ENSG00000122484,0.20987517082434,0.249881410546912,0.123628325982616,0.0471791034383348,pLoF,1092297300,1,92297300,
TPH1,ENSG00000129167,0.209913169782371,0.365398451557386,0.12674224758673,0.0334529838003108,pLoF,11018012564,11,18012564,
LPIN3,ENSG00000132793,0.210100542357882,0.124555556190978,0.851920238550567,-0.0403213263084988,pLoF,20041345715,20,41345715,
SACS,ENSG00000151835,0.211456348011797,0.60629780124105,0.115576819564104,0.0164310362087897,pLoF,13023324304,13,23324304,
SIMC1,ENSG00000170085,0.211688207007594,0.500507124629773,0.120918200544244,0.022782959055229,pLoF,5176238351,5,176238351,
OSBPL1A,ENSG00000141447,0.21171058307192,0.159033164470542,0.169046975326395,0.024447233189119,pLoF,18024159435,18,24159435,
CFAP46,ENSG00000171811,0.211860175892651,0.134828543480781,0.312421069131008,0.0187652013258707,pLoF,10132808261,10,132808261,
GATD1,ENSG00000177225,0.211997511347544,0.380908252246527,0.130681134808352,0.051822653149483,pLoF,11000763315,11,763315,
KLHDC8A,ENSG00000162873,0.212255654822094,0.284055359558338,0.132385867014562,0.0715082264319304,pLoF,1205337363,1,205337363,
AOC1,ENSG00000002726,0.212431477939488,0.513111682902538,0.123980314507046,0.0341863679303599,pLoF,7150856335,7,150856335,
LY6G6C,ENSG00000204421,0.212798711578834,0.198179706119755,0.163459799738501,0.0948266036090169,pLoF,6031715228,6,31715228,
ABCB10,ENSG00000135776,0.212883214904654,0.608418124843261,0.121335890110749,0.0248031788652295,pLoF,1229518135,1,229518135,
NOL3,ENSG00000140939,0.213388803937151,0.595389496838932,0.141420518709877,0.0123034056289623,pLoF,16067165546,16,67165546,
PROM1,ENSG00000007062,0.213516970682212,0.448905979613535,0.130996352409444,0.0416675187295038,pLoF,4015970986,4,15970986,
ERAP2,ENSG00000164308,0.213981608787288,0.136776915077061,0.561783517777872,-0.030885987125483,pLoF,5096879630,5,96879630,
OR4K1,ENSG00000155249,0.214124594942726,0.313078516367461,0.141219933792025,0.0649264289843262,pLoF,14019935607,14,19935607,
ATP2B3,ENSG00000067842,0.214444619585092,0.265532939691772,0.19798788429387,0.0278824307135756,pLoF,23153536176,X,153536176,
SLC25A34,ENSG00000162461,0.21457152978338,0.142619100460434,0.162473215062395,0.0672056666928392,pLoF,1015731261,1,15731261,
ADH5,ENSG00000197894,0.215014796654348,0.578891121820076,0.126393797798488,0.0276923341228434,pLoF,4099072343,4,99072343,
SERPINA9,ENSG00000170054,0.215244773581014,0.348246305450328,0.139393219029165,0.019207719318102,pLoF,14094463043,14,94463043,
POLR3E,ENSG00000058600,0.215741267186204,0.37000344720087,0.128631884684305,0.0542769177039976,pLoF,16022302912,16,22302912,
TPSD1,ENSG00000095917,0.21581889446054,0.34601097258973,0.13243654857933,0.0582353882803233,pLoF,16001256149,16,1256149,
RNF157,ENSG00000141576,0.215826656626779,0.138777693527852,0.176377907626353,0.0670164326841835,pLoF,17076137475,17,76137475,
EIF2AK4,ENSG00000128829,0.215978403754637,0.479629570578259,0.123966620145204,0.0380663034538516,pLoF,15039934076,15,39934076,
QRSL1,ENSG00000130348,0.216212284195225,0.442787314005762,0.125367484938736,0.0428434584960588,pLoF,6106628679,6,106628679,
CEACAM4,ENSG00000105352,0.216624593812087,0.439098147060848,0.128733372536117,0.0432541078176678,pLoF,19041619278,19,41619278,
CGB3,ENSG00000104827,0.216798853712016,0.32356475772589,0.149728452442843,0.0624878799558341,pLoF,19049018273,19,49018273,
AL031777.2,ENSG00000282988,0.21697742900886,0.534966888007891,0.131915076584082,0.0318656017108558,pLoF,6026196758,6,26196758,
HELQ,ENSG00000163312,0.217331697932196,0.255159215175817,0.126888142120912,0.046924895091066,pLoF,4083407430,4,83407430,
NEXN,ENSG00000162614,0.217550417511505,0.414415932312281,0.128369693101252,0.0469585977431822,pLoF,1077916054,1,77916054,
FARP2,ENSG00000006607,0.218076831232009,0.521108915741698,0.126127234486391,0.0216202425040937,pLoF,2241373052,2,241373052,
KIF17,ENSG00000117245,0.218142067789537,0.581151898176081,0.124672357455197,0.0274111413732418,pLoF,1020660863,1,20660863,
PLBD1,ENSG00000121316,0.218462903881965,0.844574276350998,0.126511050237651,0.0055176778421798,pLoF,12014503704,12,14503704,
RSBN1,ENSG00000081019,0.21854173557677,0.64386313617934,0.152608623082916,0.0219810906214463,pLoF,1113757672,1,113757672,
AC068533.4,ENSG00000249319,0.219006522164991,0.316854783678069,0.135813608753378,0.0650316062585793,pLoF,7066082782,7,66082782,
TUFT1,ENSG00000143367,0.219080110249112,0.362757882648807,0.131461075135344,0.0556562884402331,pLoF,1151535555,1,151535555,
EPYC,ENSG00000083782,0.219157929490636,0.268636063842644,0.150466929385146,0.0464262717331029,pLoF,12090964091,12,90964091,
TRMU,ENSG00000100416,0.219616727547697,0.586094342505175,0.131915466890032,0.0268678802678248,pLoF,22046335668,22,46335668,
LRRC55,ENSG00000183908,0.219751657220203,0.199937348841835,0.211523216148005,-0.0299446514334646,pLoF,11057181799,11,57181799,
RXFP2,ENSG00000133105,0.22035174364188,0.575958401427612,0.130923828970903,0.0279599533250754,pLoF,13031739595,13,31739595,
TRMT10C,ENSG00000174173,0.220609711224062,0.314860059330778,0.140743620259605,0.0654049063563489,pLoF,3101564688,3,101564688,
LMNTD1,ENSG00000152936,0.220970416503684,0.245830873198787,0.186480152066479,0.0179342241413948,pLoF,12025503723,12,25503723,
KIAA0556,ENSG00000047578,0.221024678484794,0.293392108181912,0.127052080045249,0.0312458705532272,pLoF,16027545275,16,27545275,
WDR63,ENSG00000162643,0.221092502734051,0.543105088996773,0.126728890480063,0.0309289684143945,pLoF,1085071868,1,85071868,
LMO7,ENSG00000136153,0.221308588763686,0.13573330944942,0.416954294916558,0.0328755197185949,pLoF,13075636216,13,75636216,
ITGAM,ENSG00000169896,0.221335218564277,0.475685556216626,0.136067367192735,0.0248159332150828,pLoF,16031260000,16,31260000,
CDK5RAP1,ENSG00000101391,0.221658894202431,0.14714124698318,0.16623941864328,0.0661677810537776,pLoF,20033359007,20,33359007,
CCDC7,ENSG00000216937,0.221672452940549,0.140119231723695,0.258374371917493,0.0140662839648506,pLoF,10032451646,10,32451646,
GCNT2,ENSG00000111846,0.221838396582567,0.515551914437706,0.134006730143318,0.0338291996246939,pLoF,6010528873,6,10528873,
TRMT10B,ENSG00000165275,0.222442279444025,0.413997203271411,0.171007511843338,-0.0180724934567854,pLoF,9037761869,9,37761869,
LONP2,ENSG00000102910,0.223184529811065,0.140249299963819,0.576517296546645,-0.0406560642490137,pLoF,16048244327,16,48244327,
CRYBG3,ENSG00000080200,0.223329600977479,0.519417544979038,0.126075031875241,0.0213607487161642,pLoF,3097822114,3,97822114,
LIMK2,ENSG00000182541,0.223378269583979,0.304309705035645,0.145629315761459,0.0414745860822486,pLoF,22031248499,22,31248499,
STBD1,ENSG00000118804,0.223735504356464,0.211196420186063,0.165702042545851,0.0907328516011668,pLoF,4076306697,4,76306697,
HYI,ENSG00000178922,0.224010336275939,0.590578211653078,0.129595547292857,0.0265866630373201,pLoF,1043446157,1,43446157,
MRPL9,ENSG00000143436,0.224011245203522,0.419906213202188,0.1440037814442,0.0457432892259158,pLoF,1151759932,1,151759932,
DUSP15,ENSG00000149599,0.224175592182363,0.719868743718851,0.158621764759254,0.0163066926925314,pLoF,20031844445,20,31844445,
KASH5,ENSG00000161609,0.224220502191533,0.578308584502855,0.131421489615578,0.0274633565590596,pLoF,19049390781,19,49390781,
PKD1L1,ENSG00000158683,0.224227981870529,0.293704087736417,0.129939123854728,-0.0199649748366723,pLoF,7047775064,7,47775064,
IL33,ENSG00000137033,0.224255654372859,0.159518615359133,0.366800212766982,-0.0221909269338138,pLoF,9006241687,9,6241687,
XYLB,ENSG00000093217,0.224335531560103,0.595149957575182,0.136848325630569,0.0260263438549525,pLoF,3038346755,3,38346755,
ZKSCAN3,ENSG00000189298,0.224575907205736,0.521106373530786,0.140389822908433,0.0331090178919605,pLoF,6028359473,6,28359473,
SLCO4A1,ENSG00000101187,0.224583601142961,0.563647395283054,0.132499452833768,0.0286705043373015,pLoF,20062656377,20,62656377,
ANKRD16,ENSG00000134461,0.225189085878148,0.496341841527859,0.132008311873181,0.0361263351116619,pLoF,10005862532,10,5862532,
